"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TIMM10B",171.581031544898,-1.53054010558704,0.966591998143326,-1.58343966071203,0.113321289308574,0.410066956627633
"LOC120748452",637.690626859963,-1.14014880264251,0.456675278341653,-2.49662912952676,0.012538001014172,0.162629925816926
"RRP8",47.1177328641161,-0.639997927547433,0.931281115000117,-0.687223135140406,0.491942127565691,0.767398015605163
"CCDC40",15.5179578259046,-0.881919987791887,1.95464843957076,-0.451191104209797,0.651851820542817,NA
"MCTS1",31.2795107891459,-0.354475998801332,0.735531975696188,-0.481931459833296,0.629854636729687,0.845188590161655
"C1GALT1C1",95.5881250656695,-0.393049293351149,0.75182379016506,-0.522794434670465,0.601117312912885,0.829283658046828
"SSBP1",15.9898147120439,-0.02582149102146,1.02551706952113,-0.0251789968094023,0.979912189762982,NA
"LOC120759797",70.474827198126,-0.230195579925709,0.631687157408873,-0.364413898914696,0.71554895814752,0.886735753598375
"JAGN1",23.238864469846,-0.799093513294689,0.896189479859725,-0.891656877538628,0.372576873767131,0.693198583183439
"IL17RE",25.291775064859,0.964155617791133,1.12527533562481,0.856817515915588,0.391545743803347,0.706477730251707
"IL17RC",141.821678891227,-0.964146639114827,1.13562900426407,-0.848997899397285,0.395882461144226,0.708624779324564
"TAGAP",23.0934859316186,2.18135736524303,0.963188876715945,2.26472441488372,0.0235295962746423,0.217699663925461
"FAAP100",27.7471592754797,-1.33990696549319,1.14827646770275,-1.16688533047605,0.243256680812422,0.575648515928227
"CD59",3576.33331725212,-1.71215409600141,0.409020436120874,-4.18598667645895,2.83930003604942e-05,0.0132826004811437
"WDR18",30.6377711100125,-0.18617453283021,0.802037983191075,-0.232126827821141,0.816439508304297,0.930093874116887
"EDEM2",232.018375338793,-0.549179873382533,0.441071988143493,-1.24510258675477,0.213094043410147,0.541415110293603
"LOC120757004",1221.23448451468,0.295418384489069,0.373111481384501,0.791769750405064,0.428494943418343,0.729358603285919
"ARHGDIA",532.631903765304,-0.066701998226319,0.435544093937326,-0.153146372904134,0.878282846887481,0.955035981414909
"PTPMT1",61.9717764467356,-0.924752796499655,0.733373355446222,-1.26095772314633,0.207324079393181,0.535295182565697
"KBTBD4",10.1773109673186,0.811842337707452,1.32485401586808,0.612778712208162,0.540022668506984,NA
"LOC131378697",59.9653157339552,-3.91863790424717,2.59419738404322,-1.51053960980399,0.130905790243036,0.435605177284712
"SC5D",59.5262397207274,-1.12815128076701,0.972567251449794,-1.15997251509887,0.246059996560034,0.578495703672393
"ENY2",196.843282939862,-0.0859715360753276,0.592352158579837,-0.145135853444755,0.884603611018525,0.957105815043895
"RBM41",15.8924876756117,1.04160513349498,0.998387038741194,1.04328791648605,0.296814965800987,NA
"RCCD1",30.2475978311847,-0.552010707244674,0.823525901507099,-0.670301573070699,0.502665564538973,0.772894772098236
"PRC1",79.0249739757441,0.553796806234043,0.906077216716598,0.61120266133704,0.54106542173714,0.796506888912999
"RPL17",622.566352141797,-0.867155858240273,0.639187315371623,-1.35665373418136,0.174891259526879,0.494545174748276
"LOC120766015",11.761488706281,0.491298113530153,1.26414246137177,0.388641413877535,0.697541426613931,NA
